J6_load,J6_current,J6_temp,label
14.798848611490342,1.3411314851850915,62.775053383673004,0
7.836062130775634,0.6912350670387483,51.947704756471346,0
5.0736836028646195,0.8001766124519825,59.76382621528428,0
12.275751210667645,0.5898411677937676,57.8162261943676,0
12.03967043085698,0.4439402705118555,55.56112854407123,0
10.147633632849212,0.22903308190987576,57.19385186445013,0
4.85171570103944,0.30086275954389374,50.983838322647955,0
0.0,0.8336142130416038,41.44910202900697,0
9.484864848844435,0.8837788629071832,63.26217660288008,0
24.600954460403038,0.5459025466708565,55.32292502824702,0
4.300117637344073,0.28424523771474025,52.41494922099112,0
8.876118651008648,1.1728578987322167,52.33292768453508,0
0.0,0.7502506971259052,51.142787415819605,0
7.487372225609245,1.0849336034614745,53.25489788292879,0
6.04984768434433,1.052547785661639,56.503757066324965,0
12.66753816751317,0.4512148020889929,54.010506959107495,0
0.0,0.5903882652968667,61.81505080412526,0
15.078077412815382,0.6377249905377812,53.63844740667624,0
23.767427995289523,0.9311213549054979,46.72301220056807,0
10.316496453354556,0.7162448726359876,57.23922895075728,0
12.245210341579787,0.6895360766317056,45.7791499978789,0
17.931411254432092,0.4986227277392223,58.830704431137946,0
15.779670187066081,0.8604202124999817,59.637060639532415,0
12.767362958126304,0.26014953277726727,58.583755578198556,0
4.087370417858207,0.36752854570837556,56.83079075983819,0
1.6207658350094825,0.9064808967998,58.54007257685908,0
4.4172531495094125,0.5921885621722617,51.852526412780875,0
15.525514774095104,0.6874589005977478,46.30811289752056,0
2.7978086899609353,0.9830822246640144,48.172038403477956,0
0.0,0.8396054579943608,60.30896539891327,0
2.6891065955664146,1.3819972657979995,51.437545473017494,0
14.682825869729148,0.2630432921095676,52.50880148980893,0
2.5662180880483048,0.20101536912010903,48.38505209263401,0
14.608294220839255,0.46722461896980644,53.10732388162057,0
13.531501125953525,0.6491301485497111,40.2659130572502,0
21.656811124224895,0.1405638091830559,51.96192504368833,0
6.167334357730946,1.0527257685440512,46.27259695731997,0
10.93325952969604,1.0022973700742825,47.59904154838502,0
2.237691637833497,0.3698611768296506,51.67169286197549,0
4.912805346422318,0.0,54.270326465019764,0
7.673736016581215,1.0367580079763832,49.408772197393866,0
2.24144630411035,0.987886986591332,47.69152565757624,0
4.6010689645207234,0.7069454084181254,52.60276197989679,0
11.591158392375991,0.32506246176094244,53.58273473987851,0
3.731516460424495,0.6481877517591886,50.345228362596444,0
8.241211549587847,0.7657415996411895,43.106623966274384,0
20.331228574090282,0.9486299714154971,49.27717787577779,0
20.86811210271108,0.6148289400117644,50.86992550969564,0
6.40369855786574,0.227807942033051,47.29492964612915,0
6.643126059282592,0.4279076516029726,52.02748102407119,0
4.62562122346338,0.476617771296714,61.91671721939123,0
7.041452312028258,0.32317499236518016,51.88968064318109,0
5.472291205960972,0.5461660743338167,43.497168332643135,0
13.243597392960071,0.23495868631719136,52.02074935243707,0
19.94305553218436,0.35732201546936565,47.842442750664404,0
8.265093033715424,0.49763761876073254,38.86475463065979,0
21.550603923414766,0.6809440442329708,47.863789445021375,0
15.373499772687037,0.815584435408224,52.48371919549682,0
5.521509422231731,0.251550791064944,58.76179015512397,0
15.824631120315846,0.7723310071906695,47.09840759143143,0
13.816668188095612,1.0616029273335343,55.15710405000072,0
4.842620758179889,0.842589227517583,57.309665636501975,0
14.21456103486546,0.6402551949231045,58.24004930326296,0
12.802971728842245,0.3397300292573328,49.68036778237898,0
5.635351019181222,0.9753984825901814,51.440591128116345,0
7.361679082434031,0.9622146421958265,52.89668777261248,0
11.4028619567468,0.6116920717963356,59.246606021829884,0
15.926522558020032,0.6403942845625413,47.26301026685267,0
13.247221552869114,0.3677508308632552,49.28356737419475,0
16.847500971438986,0.16893960016232074,53.60631105482619,0
9.19236434187394,0.40177500097608276,55.09833646729235,0
3.6815064910870188,1.047384281179871,61.525683033859735,0
0.0,0.5217388937017252,34.483055866680985,0
9.800973837629261,0.26342131302786254,55.131259580123285,0
7.496184788504413,1.314088436993941,55.75556186208996,0
7.365490955753854,0.7519119992066529,52.418517584955524,0
2.782366428865897,0.4289660454819009,58.761384576189336,0
6.298515362013102,1.4229010179284933,57.109480305510004,0
8.385052548826877,0.2888882575317827,54.05785654013306,0
4.193157156344576,0.2622538158577679,44.16212949237501,0
16.611733283569677,0.5672239105912693,56.61807212323131,0
2.571016555435743,1.066049963993642,51.884545102966335,0
12.203757959910142,0.524306810231855,54.55896669187647,0
10.37401984135029,0.5228502277603106,44.02096626842206,0
5.139042258596734,0.8797490616847035,51.29571725774073,0
14.74359997960061,0.2478371425905182,59.92153597183013,0
22.612491744024382,0.4213485462925175,50.22755252354153,0
4.562553123419367,1.0856926135200664,52.77975460077723,0
1.2739828196425993,0.42950852376150545,55.56385146514733,0
15.652588627306978,0.431378983811061,58.07058925256089,0
6.086033790053289,0.34548344353891997,56.831827513294,0
10.566380250111497,0.08210322026029604,56.35971667387617,0
17.190840937424028,0.8470792166124717,39.803920418515496,0
13.544747480765906,0.6999807399694074,65.12197261115051,0
